uid,title,year,runtime_mins,ave_rating,num_votes
tt2826430,Hipster! The Musical,2013.0,80.0,,
tt2833390,Laurent et Safi,2015.0,115.0,7.4,7.0
tt2833450,Live @ the Ford: Viva La Tradicion!,2013.0,60.0,,
tt2848748,Xiao cai shen,1961.0,,,
tt2851608,Musically Medicated,2013.0,50.0,,
tt2852524,Pippin,,,,
tt2866674,Thy Will Be Done,2013.0,90.0,5.5,20.0
tt2869940,Lovin' Brooklyn,,,,
tt2870786,Guys and Dolls,,,,
tt2870978,Iwan no baka,1967.0,54.0,,
tt2880664,Rednecks,2017.0,98.0,6.2,1253.0
tt2898884,Suggestive Gestures,2013.0,75.0,,
tt2902032,"I Don't Speak Very Good, I Dance Better",2012.0,80.0,,
tt2903512,Taller de flamenco,2013.0,69.0,,
tt2909724,Lady Maiko,2014.0,135.0,6.3,210.0
tt2912992,Man Mahni Qosuram,1978.0,74.0,5.7,10.0
tt2914048,Just Maath Maathalli,2010.0,133.0,7.0,228.0
tt2916548,The Answer to Everything,2013.0,70.0,,
tt2916786,Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,2013.0,118.0,7.4,314.0
tt2917334,Sparsha,2000.0,154.0,6.9,141.0
tt2917376,My Autograph,2006.0,185.0,7.2,267.0
tt2919752,Nipe Jibu,2010.0,120.0,,
tt2922724,Bazodee,2015.0,101.0,6.7,261.0
tt2922740,Jardim Atlântico,2012.0,83.0,5.8,10.0
tt2925942,The Moving Creatures,2012.0,97.0,6.6,88.0
tt2932934,Ensayo de una Nación,2012.0,74.0,,
tt2933380,Kuronekokan ni Kieta Otoko,1956.0,86.0,5.8,5.0
tt2942790,Skazka kak skazka,1978.0,,,
tt2949596,Ripped!,2014.0,100.0,6.0,23.0
tt2955904,Khan Chacha,1972.0,,,
tt2956252,Thah,1972.0,,,
tt2956666,Risto Räppääjä ja liukas Lennart,2014.0,80.0,5.1,146.0
tt2958010,Brown Sugar Too Bitter for Me,2013.0,120.0,7.6,7.0
tt2961004,The Bittersweet Symphony,2013.0,77.0,,
tt2962144,American Beatboxer,2013.0,88.0,5.7,9.0
tt2966504,I'd Kill for You,2018.0,85.0,4.9,76.0
tt2968708,Saiqa,1968.0,145.0,5.2,5.0
tt2968820,Lakhoon Main Aik,1967.0,125.0,,
tt2978662,The Disorder,2013.0,77.0,,
tt2978824,Kubita - Un Jeu De Societe,2011.0,40.0,,
tt2980814,Lang zi zhi ge,1971.0,,,
tt2995952,Chandra,2013.0,117.0,5.3,58.0
tt2996632,Capoeira: A Nation's Expression,2008.0,178.0,,
tt2999196,Silina,2009.0,97.0,6.4,46.0
tt3002178,On Music or the Dance of Joy,2013.0,,,
tt3011164,Vyabari,2007.0,,3.9,97.0
tt3012348,Life of an Actress: The Musical,2014.0,124.0,5.5,6.0
tt3014390,The Enchanted Forest,1966.0,101.0,,
tt3014576,Lysistrata Jones,,,,
tt3031504,Le grand ménage d'Atchoum,2013.0,52.0,,
tt3032182,Coboy Junior: The Movie,2013.0,90.0,3.8,144.0
tt3032242,Más y Más Fragmentos de Basura Televisiva,2013.0,,,
tt3033116,Priezzhayte na Baykal,1966.0,69.0,5.3,7.0
tt3038284,Arbor Day: The Musical,2014.0,91.0,,
tt3038772,Kaanchi,2014.0,151.0,4.2,580.0
tt3052110,"Oh, My God!",2013.0,92.0,8.7,6.0
tt3052440,Route 65 Nashville,,,,
tt3054260,Eksperiment,1970.0,84.0,,
tt3054472,Idiot,2012.0,170.0,6.1,120.0
tt3061686,Quest for Versace,2013.0,84.0,,
tt3070936,Shrek the Musical,2013.0,130.0,7.1,2738.0
tt3078224,Undone,2013.0,91.0,,
tt3084222,Buhay marino,1967.0,,,
tt3086510,Close to You,1967.0,,,
tt3090550,D'sound Beats: Soul Discotheque,1967.0,,,
tt3091982,Jaaneman,2012.0,163.0,5.3,127.0
tt3093106,Liberation! The Musical,2013.0,106.0,7.3,14.0
tt3095686,Saint Desiree',,,,
tt3097614,Sway,2016.0,96.0,,
tt3097944,Half Serious,2013.0,168.0,5.0,20.0
tt3099396,Hey Boy! Hey Girl,1967.0,,,
tt3104644,Thirsty,2016.0,97.0,7.0,71.0
tt3106726,Oklahoma!,2013.0,152.0,,
tt3107924,Meet the Small Potatoes,2013.0,72.0,6.1,43.0
tt3108260,These Hopeless Savages,2014.0,88.0,6.8,28.0
tt3111648,Let's Do the Psychedellic '68,1967.0,,,
tt3113910,Ustad 420,1969.0,136.0,,
tt3114476,Otemba san'nin shimai: Odoru taiyô,1957.0,,,
tt3116690,Untitled Bret McKenzie Project,,,,
tt3119284,Mask K' Pops,1967.0,,,
tt3122054,Lost in Love,,,,
tt3124240,"My Love, Forgive Me",1967.0,,,
tt3124408,Let's Hang On (Discotheque),1967.0,,,
tt3126020,Famous Player's Club,,,,
tt3126162,The Silver Moonlight,2015.0,50.0,5.4,28.0
tt3127850,"Okey, ka choy",1967.0,,,
tt3128994,Lu ru ji,1964.0,,,
tt3135074,Mr. Rudolpho's Jubilee,2017.0,110.0,8.4,206.0
tt3136864,"Shing a Ling Loo, Pretty Girl",1967.0,,,
tt3139700,Skanks,2014.0,85.0,8.2,20.0
tt3139752,Wen wu xiang qiu,1963.0,,,
tt3144878,M.E.R.G.E.,,,,
tt3145232,Feed the Tree,,,,
tt3145400,Fu yun you zi,1970.0,,,
tt3146160,Intintaa Annamayya,,,,
tt3146438,Ta meg med!,2014.0,82.0,5.2,48.0
tt3147948,99 North,2014.0,90.0,6.8,13.0
tt3149988,Uchitel muzyki,1983.0,72.0,5.0,5.0
tt3153750,Top Ten,1967.0,,,
tt3154906,Auntie Claus,,,,
tt3159590,"Yes, I Do!",1967.0,,,
tt3161248,Zolushka 4x4. Vsyo nachinayetsya s zhelaniy,2008.0,100.0,5.0,6.0
tt3161378,City of Tales,2013.0,45.0,,
tt3161748,A Song for Sarah,2013.0,113.0,8.0,18.0
tt3161922,The Great Singer,1968.0,105.0,,
tt3162072,Dryads - Girls Don't Cry,2015.0,90.0,6.5,72.0
tt3166456,Pinchos y rolos,,,,
tt3166542,W,2014.0,137.0,6.7,46.0
tt3169168,Metal Castle: The Musical,2013.0,76.0,6.9,11.0
tt3175590,O Bayang Mahal,2013.0,,,
tt3178294,Rose Guitarinaal,2013.0,,4.5,23.0
tt3181082,Bundeloafe II: The Return of Jaffar,2013.0,112.0,,
tt3182470,Im weißen Rössl - Wehe Du singst!,2013.0,93.0,5.4,216.0
tt3182644,Moodar Koodam,2013.0,145.0,7.7,1126.0
tt3184798,Brooklyn,2014.0,83.0,6.2,67.0
tt3186216,Anne of Green Gables: The Musical,,,,
tt3186878,The Spectaculis,,,,
tt3197278,Asi Cantaba Carlos Gardel,1935.0,,6.6,7.0
tt3198670,Dancing for My Havana,2015.0,103.0,6.3,30.0
tt3209106,After School,2010.0,,,
tt3210408,Offbeat,,,,
tt3214400,Joann's Struggling Soul,2013.0,114.0,,
tt3216482,7 Visiones del Amén,2013.0,60.0,,
tt3219400,Let's Kill Someone,2013.0,74.0,,
tt3223150,Da hua jia hao cai,1952.0,,,
tt3226102,Mutthi Bhar Sapne,2013.0,,,
tt3231686,She Lights Up Well,2014.0,77.0,7.8,17.0
tt3234248,Barely Love: A Bear Mauling Love Story Musical,,96.0,,
tt3234714,Fifty Shades of F****D UP,,,,
tt3234894,Chang e ben yue,1966.0,100.0,,
tt3236578,Duet,2012.0,96.0,5.0,13.0
tt3243302,The Legend of the Red Lantern,1970.0,112.0,7.4,8.0
tt3243304,Sha Jia Bang,1974.0,,,
tt3243348,Ode to the Dragon River,1972.0,,,
tt3243390,Harbour,1972.0,,,
tt3243664,You Are My Vampire,2014.0,99.0,5.9,35.0
tt3244306,On D Rocks,,,,
tt3245828,Raid on the White Tiger Regiment,1972.0,,,
tt3246802,Breaking Hart,2013.0,52.0,,
tt3251380,Cats on Park Avenue,1989.0,100.0,6.5,15.0
tt3256602,Sugar Is Not Sweet,1965.0,138.0,,
tt3256638,Dark Heaven,1958.0,102.0,7.2,16.0
tt3257770,El Desliz,2013.0,,,
tt3262430,Primary School Musical!,2013.0,63.0,,
tt3264846,Hongling Genu,1935.0,,,
tt3289324,Drugged Out Sexed Up,2018.0,65.0,,
tt3296724,The Covenant,2013.0,99.0,5.5,6.0
tt3299318,Daguan Zazhi,1936.0,,,
tt3300880,Just U & Me,2013.0,129.0,8.1,44.0
tt3301012,Cherrybelle: Crush,2014.0,101.0,5.4,114.0
tt3301848,Fangs,1981.0,100.0,5.6,53.0
tt3302084,A Sobbing of the Strong-The Passion of Our Father Abraham in Three Acts,2014.0,180.0,,
tt3303556,Nitsa 94/96: el giro electrónico,2013.0,60.0,6.8,10.0
tt3311068,The Non Gratas,,,,
tt3313192,Jin se sheng dan ye,1967.0,126.0,,
tt3315284,Who Can I Run To,2014.0,,7.2,16.0
tt3319140,Symphony in 3D,2011.0,,,
tt3323008,Cai feng xi shuang long,1955.0,,,
tt3323680,Train Story,,,,
tt3338444,Dollywood's a Christmas Carol,2013.0,45.0,7.1,25.0
tt3339324,Merrily We Roll Along,2013.0,,8.2,52.0
tt3342852,Kaleidoscope World,2013.0,123.0,6.9,7.0
tt3350452,Sigo siendo,2013.0,120.0,8.2,83.0
tt3364066,Love Project,2014.0,104.0,4.1,34.0
tt3368510,Dance Off,2012.0,113.0,4.1,25.0
tt3369624,Killer Rack,2015.0,90.0,5.4,146.0
tt3376766,Qishier Hang,1937.0,,,
tt3380800,The Unquenchable Thirst for Beau Nerjoose,2016.0,95.0,5.4,45.0
tt3385890,Precious Stone,2013.0,75.0,,
tt3391436,Chit Chat with Oysters,2013.0,60.0,8.6,5.0
tt3393032,Bailandia,,,,
tt3397580,The Imperial Matchmaker,1982.0,,,
tt3403944,Suka-Suka Super 7: Habis Gelap Menuju Terang,2014.0,90.0,8.5,17.0
tt3411572,Amor em Sampa,2016.0,102.0,5.8,77.0
tt3411970,The Healing Notes,2013.0,60.0,,
tt3415674,LA Philharmonic's LIVE with Gustavo Dudamel,2012.0,103.0,,
tt3416648,Hanagasa dochu,1962.0,84.0,,
tt3417568,The Root of All Evil,1938.0,117.0,,
tt3421052,Love Yoou Soniye,2013.0,140.0,6.8,16.0
tt3421466,Eighth Heaven,1939.0,,,
tt3425314,Ou duan si lian,1947.0,,,
tt3432420,Lightning Strikes Twice,2014.0,130.0,5.7,7.0
tt3433082,Desi Munde,2016.0,130.0,,
tt3433656,Hob 'ala shati Miami,1976.0,95.0,3.7,7.0
tt3434414,Reformer,2014.0,,,
tt3438754,Trubach,2014.0,80.0,7.0,48.0
tt3439694,Revival,2018.0,105.0,6.6,62.0
tt3440246,La Bohème,2010.0,121.0,7.8,11.0
tt3443686,The Beauty Strip,2014.0,58.0,,
tt3444266,Don't Let Go,2013.0,50.0,,
tt3447108,The Peacock Shows Its Tail,1939.0,,,
tt3457144,Passing Strange,2009.0,135.0,6.1,312.0
tt3459348,Mu Buzima,2014.0,120.0,7.6,10.0
tt3459472,Brabançonne,2014.0,100.0,6.0,348.0
tt3463490,MuzPreneur,,,,
tt3467522,Britten's Peter Grimes,2014.0,190.0,8.7,10.0
tt3468724,Love Is Afoot!,,,,
tt3473460,The City Don't Sleep!,2014.0,96.0,,
tt3473874,Strange Vibes,2018.0,62.0,3.6,8.0
tt3488692,Zakir Hussain: Sessions,2014.0,110.0,,
tt3491436,Eyes Journey,1983.0,90.0,3.2,5.0
tt3497156,Hai yan,1970.0,,,
tt3498050,Mokssh,2013.0,100.0,4.8,13.0
tt3499758,Talent: A Sikercsapat,2014.0,95.0,,
tt3509554,Just Call Me Jack,,70.0,,
tt3512032,Oriole Sings Swallow Dances,2014.0,68.0,,
tt3512578,Jhumura,2015.0,104.0,6.6,14.0
tt3514824,La Dame aux Camélias,2008.0,132.0,,
tt3525404,Xingdao Hongchuan,1955.0,,,
tt3528654,Teen Angels: el Adios 3D,2013.0,92.0,7.3,14.0
tt3529260,We Are Kings,2014.0,90.0,7.2,59.0
tt3530960,What Black Women Want,2009.0,105.0,4.8,13.0
tt3532062,Ishq Khuda,2013.0,,7.3,53.0
tt3540186,The Kids Are Asleep,,72.0,,
tt3544036,Just My Imagination,,,,
tt3555534,The Singing Pond,2015.0,120.0,8.6,461.0
tt3562992,Mar: Madredeus Ballet,2006.0,,,
tt3563400,On the Road to Femina,2010.0,58.0,,
tt3566576,M.D.M.A.,2014.0,73.0,,
tt3567802,Bevor der letzte Vorhang fällt,2014.0,92.0,7.6,49.0
tt3573598,London Road,2015.0,91.0,5.3,1879.0
tt3574434,Suenos de Gloria,2013.0,104.0,6.4,22.0
tt3576220,Shooting the Musical,2014.0,93.0,7.9,86.0
tt3580728,#hellogorgeous,,,,
tt3581652,West Side Story,2021.0,,,
tt3583492,Ein Spiel Der Gene,2014.0,60.0,,
tt3585758,Kahin Hai Mera Pyar,2014.0,138.0,5.7,18.0
tt3592030,Mystery: Born to Rock,2014.0,85.0,6.3,1435.0
tt3592082,Punjabian Da King,2015.0,107.0,7.1,44.0
tt3595298,Found a Treasure Called Love,2015.0,164.0,4.5,17535.0
tt3598506,Untitled Paul Feig/Musical Project,,,,
tt3600842,Ku feng ying lian,1947.0,126.0,,
tt3601866,The Sad Ballad of Johnny Reb and His Beautiful Wife Cecile,2014.0,75.0,,
tt3604306,Monumental Art,2014.0,88.0,,
tt3608968,O Samba,2014.0,82.0,5.9,15.0
tt3610378,WonderTown,,,,
tt3625836,Bleu,2016.0,,,
tt3631964,BBC Four Sessions: Bert Jansch,2008.0,,,
tt3633364,Karambolina-Karamboletta,1983.0,61.0,,
tt3634878,Three by Balanchine,1977.0,60.0,,
tt3638722,My Son is Gay,2019.0,106.0,7.5,20.0
tt3649778,A Musical Journey: On the Road to Bhutan,2011.0,58.0,,
tt3654180,O Diabo Era Mais Embaixo,2014.0,46.0,,
tt3656810,Tian xian pei,1955.0,91.0,7.8,12.0
tt3658418,Piano Piano on the Road,2014.0,47.0,,
tt3659764,Songs She Wrote About People She Knows,2014.0,80.0,6.5,60.0
tt3662270,Synchronicity,2014.0,93.0,,
tt3663102,Back to 1,,,,
tt3663154,Il mondo di Patty - La festa di Patty al cinema,2010.0,,,
tt3664006,Abo So,2013.0,72.0,7.1,12.0
tt3668422,I ljus och mörker Live,2013.0,,1.0,5.0
tt3668868,InDemand,2015.0,126.0,,
tt3669882,Transmitting Musical Heritage: Ensemble,2014.0,,,
tt3673670,Dhun,1996.0,,,
tt3674362,Chanter plus fort que la mer,2003.0,,,
tt3674470,Jazz und Jux in Heidelberg,1964.0,82.0,,
tt3678114,Calgary Stampede Grandstand Show,2007.0,,,
tt3680638,One Day: A Musical,2014.0,52.0,8.7,26.0
tt3685372,5 Seasons: The Movie,2013.0,115.0,8.4,19.0
tt3685836,Madea's Neighbors from Hell,2014.0,138.0,4.2,574.0
tt3688952,The Silent Interpreter,2014.0,105.0,,
tt3693340,"Un Concierto Inolvidable: Nueva Ola, La Película",2014.0,,5.4,9.0
tt3696610,Stuck,2017.0,90.0,6.0,309.0
tt3697036,Anarchic Harmony,2014.0,96.0,6.7,21.0
tt3699558,Després de la generació feliç,2014.0,61.0,,
tt3707464,Procuring Cause,,,,
tt3710772,The '60s,2006.0,,,
tt3710776,The '70s,2007.0,,,
tt3710780,The '80s,2008.0,,,
tt3710794,The '90s,2009.0,,,
tt3710966,Hello Again,2017.0,105.0,5.1,396.0
tt3713076,The Cocksure Lads Movie,2014.0,96.0,7.0,83.0
tt3714574,Tabaluga und die Zeichen der Zeit,2014.0,61.0,7.2,11.0
tt3719904,Luv Esther,2006.0,142.0,,
tt3725320,Xiao zhuang yuan,1961.0,,,
tt3727554,Nothing But Women,1951.0,,,
tt3729406,Hotel: Brag and Blaring,2014.0,137.0,2.5,6.0
tt3733678,Grace Stirs Up Success,2015.0,102.0,5.7,459.0
tt3737026,Club Dancer No.1 Gulabi Raatein,2000.0,60.0,,
tt3739704,Rocksteppy,2017.0,77.0,,
tt3749372,Broadway 4D,2018.0,,5.0,6.0
tt3761412,Menentang Adat,,110.0,,
tt3774894,Los encantados,2016.0,70.0,7.9,9.0
tt3778538,Drive Through,,142.0,,
tt3778564,Charlie's Closet,2010.0,100.0,,
tt3783214,Song of Africa,1952.0,59.0,,
tt3785116,"Abraham & Sarah, the Film Musical",2014.0,231.0,6.9,12.0
tt3791740,The Marriage of Figaro,2010.0,,,
tt3791752,Der Rosenkavalier,2011.0,,,
tt3791820,La Bohème,2011.0,130.0,,
tt3791850,Turandot,2012.0,124.0,,
tt3793712,MSJ: The Musical,2014.0,95.0,,
tt3794210,Opera Australia: Madama Butterfly,2012.0,150.0,,
tt3794306,Sangam,1997.0,143.0,4.4,12.0
tt3794344,Georges Bizet: Carmen,2011.0,142.0,,
tt3794360,Don Pasquale,2014.0,,,
tt3794382,Madama Butterfly: Handa Opera on Sydney Harbour,2014.0,,,
tt3797186,Stage Door Divas,2014.0,83.0,,
tt3798098,Hip-Hop Storm,2009.0,79.0,5.8,6.0
tt3798316,Between Dog and Wolf: The New Model Army Story,2014.0,91.0,7.8,39.0
tt3807954,Ashes,2014.0,,,
tt3814100,M.A.D: Mad About Dance,2014.0,125.0,5.0,109.0
tt3820112,The Musical Man,2014.0,60.0,,
tt3820316,Soy de Zacapa,2011.0,113.0,,
tt3823790,The Verdigris: In Search of Will Rogers,2015.0,62.0,8.2,6.0
tt3825436,Achena Prem,2011.0,142.0,7.2,13.0
tt3828760,Omer Pasha Music Videos (American Television Edition),2014.0,90.0,,
tt3831696,My America,2014.0,78.0,4.7,21.0
tt3833080,"Corridos, Sones y Pasiones",2014.0,55.0,,
tt3833546,Footlights,2015.0,80.0,8.1,19.0
tt3834932,Fernando & Me,2007.0,52.0,,
tt3839030,Omer Pasha Music Videos: Vancouver Gala Edition,2014.0,138.0,,
tt3840046,The Blood of the Chosen,,,,
tt3841730,Tari Kejang Muda Mudi,1985.0,,,
tt3847054,80's Private High School Musical,,,,
tt3848520,Xi xiang ji,1964.0,,,
tt3854372,The Dust Storm,2016.0,96.0,5.8,480.0
tt3855834,Musical Chairs,2015.0,83.0,5.7,322.0
tt3856476,Sunakali,2014.0,59.0,8.7,23.0
tt3861384,The Soul of Cole (Musical),2013.0,149.0,,
tt3865286,My Lonely Me,2015.0,95.0,7.8,578.0
tt3867090,A Superhero Comedy,2014.0,55.0,,
tt3869584,Gods of the Machine,,77.0,,
tt3872778,Monty Python Live (Mostly),2014.0,162.0,7.7,2399.0
tt3881198,Windi,2015.0,,,
tt3881668,Samba & Jazz,,90.0,,
tt3884840,Riverside Melodies,1929.0,49.0,,
tt3885692,The Cal Crew (Caucasian Love Returned),2013.0,84.0,,
tt3885758,Serndhu Polama,2015.0,115.0,4.7,20.0
tt3887196,Blue Sapphire Jazz Nights,2013.0,125.0,,
tt3890892,Big Society: The Musical,2014.0,82.0,,
tt3892618,Alleluia! The Devil's Carnival,2016.0,97.0,6.7,692.0
tt3892692,Sandi Claus,,,,
tt3894736,Caminando Con Musica,2014.0,81.0,,
tt3901006,Drama Drama,2019.0,,7.4,33.0
tt3903984,"You Are Not Alone, the Musical",2013.0,102.0,,
tt3906650,Necropolis Symphony,2014.0,85.0,6.9,305.0
tt3954870,The Blackness of Right,,,,
tt3961776,Le printemps,,,,
tt3963790,Wang Bao Chuan Shang ji,1967.0,,,
tt3967108,Big Trouble in Little India,,,,
tt3975918,13,,,,
tt3978358,Tommy Battles the Silver Sea Dragon,2018.0,110.0,5.9,54.0
tt3978400,All Summer Long,,,,
tt3978454,Esther! For Such a Time as This,,84.0,,
tt3978718,K-Pop the Movie,,,,
tt3978936,Goulash,2008.0,59.0,,
tt3986704,Miss Strangelove,2013.0,90.0,,
tt3989286,Heavens Door,,85.0,,
tt3992920,Vampires! Horror!,2014.0,112.0,,
tt3998228,"Napoleon, the Musical Film",,,,
tt4017230,Xi Film Project: A Polytope for Iannis Xenakis,2012.0,60.0,,
tt4018080,Alcina Pale Shadows,2014.0,57.0,,
tt4027066,Terry Gilliam's Benvenuto Cellini - English National Opera,2014.0,180.0,8.8,6.0
tt4027076,English National Opera: La Traviata,2015.0,110.0,2.8,6.0
tt4027124,English National Opera: The Pirates of Penzance,2015.0,135.0,6.7,11.0
tt4027184,English National Opera: Carmen,2015.0,165.0,,
tt4034190,Ziggy,,,,
tt4037664,A Odisséia Musical de Gilberto Mendes,2005.0,96.0,,
tt4040980,Once the Music Played,2022.0,,,
tt4045164,Zompocalypse: Dead End,,,,
tt4048946,Chasing Rainbows,2014.0,97.0,,
tt4054618,Feral,,,,
tt4054732,The Cal Crew: Sequel & Las Vegas Club Nights,2014.0,120.0,,
tt4059902,Esperanza and the Amnesiac,,,,
tt4061312,The Hidden Messages of World War 3 (Musical),2014.0,120.0,,
tt4061344,Upper West Side Story,2014.0,140.0,,
tt4067568,Booze Boys & Brownies,2014.0,100.0,7.6,15.0
tt4071936,Breathe Umphefumlo,2015.0,90.0,6.4,16.0
tt4073086,Radio Disney Philadelphia,2014.0,,,
tt4074340,Elektro Mathematrix,2016.0,81.0,5.9,12.0
tt4075746,Cooking for Two,2016.0,72.0,,
tt4076154,Weigh Down,2017.0,113.0,6.4,7.0
tt4080504,Paradise City,,,,
tt4082498,This Is Sparta!,2014.0,86.0,,
tt4083468,Another Assembly,2014.0,55.0,7.8,18.0
tt4085412,Life Is Not a Musical: The Musical,2010.0,70.0,,
tt4085696,Billy Elliot,2014.0,169.0,8.4,1445.0
tt4089724,Gulama,2009.0,147.0,4.8,8.0
tt4097336,The Strange Eyes of Dr. Myes,2015.0,76.0,5.8,30.0
tt4102820,Guns and Guitars: A Musical Travelogue...,2016.0,94.0,,
tt4108170,Il Trovatore,2014.0,145.0,7.8,21.0
tt4111064,Jimmy Oz - Germany's Wunderkind No.1,,,,
tt4115056,Club 21,,,,
tt4119110,Der letzte Autrag,2014.0,60.0,8.7,25.0
tt4123216,Bar Songs,2016.0,81.0,9.3,7.0
tt4125568,A Canção de Lisboa,2016.0,110.0,6.1,720.0
tt4131244,Opera de Paris: Barber of Seville,2014.0,184.0,7.6,5.0
tt4138422,I Cannot Go on as I Am,2014.0,90.0,,
tt4141470,Tomorrow Is Always Too Long,2014.0,81.0,6.9,32.0
tt4147596,Breaking Legs,2017.0,98.0,4.3,192.0
tt4148268,Welcome to Love,1968.0,85.0,5.1,7.0
tt4149092,Lord Jones Is Dead,2016.0,83.0,6.7,14.0
tt4156972,Opening Night,2016.0,90.0,6.2,2774.0
tt4162288,Beach Town,2015.0,72.0,5.8,9.0
tt4164442,ANI: A Parody,2014.0,122.0,7.4,196.0
tt4165788,Fanchon Daemers chante la révolte et l'insoumission au Fifigrot 2014,2014.0,104.0,,
tt4173494,Love & Peace,2015.0,117.0,6.8,965.0
tt4175658,SpringBling Beach Towel Throwdown,2001.0,60.0,,
tt4175960,Unknown Love,2015.0,123.0,6.9,18.0
tt4181726,Princess Show,2013.0,88.0,3.8,8.0
tt4182872,Step Sista!!!,,,,
tt4184396,The One Who Watches,2014.0,51.0,,
tt4191612,Robert Johnson's Radio,,,,
tt4192340,Biyer Phul,1996.0,156.0,6.4,68.0
tt4194328,143 Hyderabad,2013.0,,5.2,6.0
tt4195276,Achena Atithi,1997.0,156.0,7.2,21.0
tt4197544,Madhur Milan,2000.0,140.0,6.9,18.0
tt4202938,Muzykalnaya smena,1987.0,79.0,,
tt4222690,Sur-Real,2014.0,,,
tt4229934,Diminuta,2018.0,94.0,,
tt4242438,Saheb,1981.0,125.0,8.7,32.0
tt4245478,Swapno,2005.0,150.0,6.8,18.0
tt4245492,Jamaibabu Zindabad,2001.0,160.0,6.3,17.0
tt4245510,Sasurbari Zindabad,2000.0,155.0,6.2,46.0
tt4248372,Revenge of Bath Salts a Manson Musical,2015.0,,,
tt4248610,La Prova,2000.0,,,
tt4249472,Guru Shisya,2001.0,130.0,7.2,13.0
tt4251142,Sangee,2003.0,156.0,7.0,282.0
tt4253462,From Here to Eternity: The Musical,2014.0,155.0,7.3,58.0
tt4259414,Strange Attractors,,90.0,,
tt4263976,"O Olmasin, Bu Olsun",1956.0,87.0,8.5,513.0
tt4269202,Cambio de sentido,2014.0,105.0,,
tt4270242,Scratch,2015.0,94.0,6.5,19.0
tt4270828,The Biggest Thing That Ever Hit Broadway,2012.0,96.0,,
tt4270840,Puja,1996.0,140.0,6.9,32.0
tt4271876,Rakhi Purnima,2001.0,125.0,6.3,13.0
tt4272064,Bidhilipi,1991.0,125.0,6.9,38.0
tt4275550,Copla,2015.0,77.0,,
tt4284230,Beyond the Bars,,,,
tt4286468,Nerdgasm,2015.0,88.0,4.8,21.0
tt4287472,The Milkweed Tree of Life,2013.0,48.0,,
tt4303414,Night of the Musical Dead,,,,
tt4305644,Lysistrata,2011.0,,,
tt4312138,Yu nu xiang si,1967.0,,,
tt4312370,Fermata Live 'Música a Través del Tiempo',2009.0,,,
tt4315112,Esperanza Rising,,,,
tt4318686,Let the Music Be,1990.0,,,
tt4320352,Zindagi Ek Safar,1988.0,120.0,8.2,33.0
tt4321320,Kanimozhi,2010.0,115.0,5.3,12.0
tt4322094,1Night 2Last 3Ever,2013.0,120.0,9.1,13.0
tt4325260,Shui xiu,1990.0,102.0,,
tt4328358,Chocolate Cake,,,,
tt4329862,Situazione,2014.0,,,
tt4331804,Laakhon Hain Yahan Dilwaley,2015.0,115.0,,
tt4333580,Upstage,2019.0,,,
tt4337190,Divino Niño,2014.0,60.0,,
tt4339364,Gaston,,,,
tt4339950,Fratpad Fratmen World Wide Tribute,2015.0,127.0,,
tt4341994,The Soul of Cole MUSICAL: Canadian Edition,2015.0,126.0,,
tt4355362,Mauseeqar,1962.0,,,
tt4356840,Songs of the Bards of Bengal: The Bauls and Fakirs,2014.0,46.0,,
tt4361120,Imagination,,,,
tt4364482,Kurt Dirt: The Duke of Puke,2016.0,,,
tt4366740,Bhagya,2015.0,109.0,,
tt4369174,The Singing Dead,2014.0,,,
tt4375304,Carmen,2013.0,126.0,,
tt4377238,Qi cai tian tang,1969.0,92.0,,
tt4378066,Cerca de tu casa,2016.0,93.0,6.2,300.0
tt4378480,Khepar Mon Brindabon,2014.0,,,
tt4381612,Seven Songs for a Long Life,2016.0,83.0,7.2,35.0
tt4392726,The Office,2015.0,119.0,6.1,834.0
tt4396328,Midnite Rush,1990.0,,,
tt4396662,Liberty's Secret,2016.0,95.0,5.0,364.0
tt4401884,Isai,2015.0,190.0,6.4,588.0
tt4402374,Rettet den Gimpel,2009.0,85.0,,
tt4404846,Cold Season,2015.0,79.0,,
tt4411494,Showmance,,,,
tt4411604,Muqable Ki Raat,1978.0,,,
tt4411878,The Royal Opera House: Andrea Chenier,2015.0,174.0,7.8,13.0
tt4421140,My Heart Is Calling,1935.0,86.0,5.5,6.0
tt4421412,Frankenstein: The Metal Opera - Live,2015.0,66.0,,
tt4427822,We All Fall Down,,,,
tt4431392,Malli Malli Idhi Rani Roju,2015.0,161.0,7.5,929.0
tt4436068,Walk Away,,,,
tt4438688,Polskie gówno,2014.0,93.0,5.0,260.0
tt4438706,Broken: A Musical,2015.0,111.0,6.0,35.0
tt4441348,Still Waiting in the Wings,2018.0,109.0,6.8,79.0
tt4444038,Diva,,,,
tt4451540,Eloise: An Opera For Young People,2012.0,75.0,,
tt4456830,Just Dance 3: The Last Year,2015.0,,,
tt4458220,Soundhunters,2015.0,52.0,7.6,15.0
tt4459758,The Trail to Oregon!,2015.0,120.0,8.1,351.0
tt4459828,Welcome Home,,,,
tt4465990,I Knead the Dough: A Cheesy Odyssey,2015.0,103.0,,
tt4467202,Hero,2015.0,145.0,3.5,2297.0
tt4471622,Mitwaa,2015.0,130.0,6.4,143.0
tt4471676,Ek Tara,2015.0,135.0,7.0,13.0
tt4474544,Untitled Filipino Family Wedding Musical,,,,
