College,Course Prefix,Department,Total Students,gpa_total,Average GPA,semester
Business,MAN,Management,2553.0,8241.88,3.2283,Fall 2015
Business,MIS,Management Information Systems,2258.0,6980.78,3.0916,Fall 2015
Business,MKT,Marketing,2806.0,8929.46,3.1823,Fall 2015
Business,O M,Operations Management,616.0,2005.5,3.2557,Fall 2015
Business,R E,Real Estate,154.0,472.38,3.0674,Fall 2015
Business,R M,Risk Management,158.0,554.75,3.5111,Fall 2015
Business,STA,Statistics,1243.0,3868.94,3.1126,Fall 2015
Communication,ADV,Advertising,3868.0,12590.7,3.2551,Fall 2015
Communication,CMS,Communication Studies,2507.0,7250.63,2.8922,Fall 2015
Communication,COM,Communication,130.0,421.41999999999996,3.2417,Fall 2015
Communication,J,Journalism,981.0,3372.25,3.4376,Fall 2015
Communication,P R,Public Relations,769.0,2524.63,3.283,Fall 2015
Communication,RTF,Radio-Television-Film,2328.0,7804.11,3.3523,Fall 2015
Education,ALD,Applied Learning And Development,946.0,3337.71,3.5282,Fall 2015
Education,EDC,Curriculum And Instruction,877.0,3227.29,3.6799,Fall 2015
Education,EDP,Educational Psychology,2010.0,6465.67,3.2168,Fall 2015
Education,HED,Health Education,631.0,2095.91,3.3216,Fall 2015
Education,KIN,Kinesiology,1930.0,6090.62,3.1558,Fall 2015
Education,PED,Physical Education,2018.0,6806.45,3.3729,Fall 2015
Education,SCI,Science,11.0,39.67,3.6064,Fall 2015
Education,SED,Special Education,122.0,469.07,3.8448,Fall 2015
Education,STM,"Science, Technology, Engineering, And Mathematics Education",18.0,71.34,3.9633,Fall 2015
Engineering,ARE,Architectural Engineering,301.0,1075.1399999999999,3.5719,Fall 2015
Engineering,ASE,Aerospace Engineering,1401.0,4333.9,3.0934,Fall 2015
Engineering,BME,Biomedical Engineering,1036.0,3360.16,3.2434,Fall 2015
Engineering,C E,Civil Engineering,1677.0,5392.28,3.2154,Fall 2015
Engineering,CHE,Chemical Engineering,1686.0,5401.19,3.2036,Fall 2015
Engineering,E E,Electrical Engineering,4177.0,12525.27,2.9986,Fall 2015
Engineering,E M,Engineering Mechanics,831.0,2137.74,2.5725,Fall 2015
Engineering,E S,Engineering Studies,43.0,140.0,3.2558,Fall 2015
Engineering,G E,General Engineering,254.0,871.0,3.4291,Fall 2015
Engineering,M E,Mechanical Engineering,3756.0,12112.61,3.2249,Fall 2015
Engineering,ORI,Operations Research And Industrial Engineering,132.0,449.04,3.4018,Fall 2015
Engineering,PGE,Petroleum And Geosystems Engineering,1338.0,4114.27,3.0749,Fall 2015
Fine Arts,AET,Arts And Entertainment Technologies,204.0,651.76,3.1949,Fall 2015
Fine Arts,ARH,Art History,1476.0,4841.21,3.28,Fall 2015
Fine Arts,ART,Studio Art,574.0,2027.91,3.5329,Fall 2015
Fine Arts,DES,Design,80.0,284.45,3.5556,Fall 2015
Fine Arts,ENS,Ensemble,643.0,2417.02,3.759,Fall 2015
Fine Arts,F A,Fine Arts,73.0,269.03,3.6853,Fall 2015
Fine Arts,MBU,Music Business,34.0,124.02,3.6476,Fall 2015
Fine Arts,MRT,Music Recording Technology,11.0,40.67,3.6973,Fall 2015
Fine Arts,MUS,Music,1820.0,6228.03,3.422,Fall 2015
Fine Arts,T D,Theatre And Dance,2496.0,8709.53,3.4894,Fall 2015
Fine Arts,VAS,Visual Art Studies,36.0,129.37,3.5936,Fall 2015
Geoscience,EVS,Environmental Science,27.0,106.34,3.9385,Fall 2015
Geoscience,GEO,Geological Sciences,1642.0,4602.11,2.8027,Fall 2015
Information,INF,Information Studies,897.0,3005.57,3.3507,Fall 2015
LBJ Public Affairs,P A,Public Affairs,867.0,2991.18,3.45,Fall 2015
Liberal Arts,AAS,Asian American Studies,80.0,257.02,3.2127,Fall 2015
Liberal Arts,AFR,African And African Diaspora Studies,606.0,1857.09,3.0645,Fall 2015
Liberal Arts,AFS,Air Force Science,12.0,42.0,3.5,Fall 2015
Liberal Arts,AHC,Ancient History And Classical Civilization,15.0,40.03,2.6687,Fall 2015
Liberal Arts,AMS,American Studies,443.0,1313.13,2.9642,Fall 2015
Liberal Arts,ANS,Asian Studies,463.0,1430.9,3.0905,Fall 2015
Liberal Arts,ANT,Anthropology,1842.0,5585.91,3.0325,Fall 2015
Liberal Arts,ARA,Arabic,221.0,750.79,3.3972,Fall 2015
Liberal Arts,ASL,American Sign Language,241.0,806.81,3.3478,Fall 2015
Liberal Arts,C C,Classical Civilization,2216.0,6324.61,2.8541,Fall 2015
Liberal Arts,C L,Comparative Literature,39.0,107.7,2.7615,Fall 2015
Liberal Arts,CHI,Chinese,304.0,965.06,3.1745,Fall 2015
Liberal Arts,CRW,Creative Writing,205.0,636.42,3.1045,Fall 2015
Liberal Arts,CTI,Core Texts And Ideas,169.0,594.09,3.5153,Fall 2015
Liberal Arts,DAN,Danish,18.0,62.36,3.4644,Fall 2015
Liberal Arts,DCH,Dutch,17.0,52.01,3.0594,Fall 2015
Liberal Arts,E,English,4090.0,12168.48,2.9752,Fall 2015
Liberal Arts,ECO,Economics,4552.0,11759.87,2.5835,Fall 2015
Liberal Arts,EUS,European Studies,229.0,654.17,2.8566,Fall 2015
Liberal Arts,FR,French,801.0,2426.48,3.0293,Fall 2015
Liberal Arts,GER,German,455.0,1429.52,3.1418,Fall 2015
Liberal Arts,GK,Greek,45.0,127.69,2.8376,Fall 2015
Liberal Arts,GOV,Government,5525.0,16495.13,2.9855,Fall 2015
Liberal Arts,GSD,"German, Scandinavian, And Dutch Studies",22.0,69.36,3.1527,Fall 2015
Liberal Arts,H S,Health And Society,139.0,454.34999999999997,3.2687,Fall 2015
Liberal Arts,HDO,Human Dimensions Of Organizations,24.0,90.68,3.7783,Fall 2015
Liberal Arts,HEB,Hebrew,37.0,113.02,3.0546,Fall 2015
Liberal Arts,HIN,Hindi,63.0,216.37,3.4344,Fall 2015
Liberal Arts,HIS,History,4806.0,14827.7,3.0852,Fall 2015
Liberal Arts,ILA,Iberian And Latin American Languages And Cultures,44.0,164.37,3.7357,Fall 2015
Liberal Arts,IRG,International Relations And Global Studies,415.0,1335.82,3.2188,Fall 2015
Liberal Arts,ISL,Islamic Studies,31.0,98.0,3.1613,Fall 2015
Liberal Arts,ITC,Italian Civilization,11.0,38.35,3.4864,Fall 2015
Liberal Arts,ITL,Italian,255.0,718.74,2.8186,Fall 2015
Liberal Arts,JPN,Japanese,310.0,930.37,3.0012,Fall 2015
Liberal Arts,KOR,Korean,145.0,564.03,3.8899,Fall 2015
Liberal Arts,L A,Liberal Arts,62.0,219.7,3.5435,Fall 2015
Liberal Arts,LAH,Liberal Arts Honors,202.0,738.85,3.6577,Fall 2015
Liberal Arts,LAS,Latin American Studies,199.0,603.71,3.0337,Fall 2015
Liberal Arts,LAT,Latin,143.0,401.71,2.8092,Fall 2015
Liberal Arts,LIN,Linguistics,759.0,2212.56,2.9151,Fall 2015
Liberal Arts,M S,Military Science,65.0,238.04,3.6622,Fall 2015
Liberal Arts,MAL,Malayalam,15.0,58.67,3.9113,Fall 2015
Liberal Arts,MAS,Mexican American Studies,257.0,828.8,3.2249,Fall 2015
Liberal Arts,MEL,Middle Eastern Languages And Cultures,38.0,125.69,3.3076,Fall 2015
Liberal Arts,MES,Middle Eastern Studies,142.0,478.03,3.3664,Fall 2015
Liberal Arts,N S,Naval Science,51.0,190.35,3.7324,Fall 2015
Liberal Arts,NOR,Norwegian,23.0,75.65,3.2891,Fall 2015
Liberal Arts,PHL,Philosophy,2037.0,6347.72,3.1162,Fall 2015
Liberal Arts,POR,Portuguese,107.0,338.03,3.1592,Fall 2015
Liberal Arts,PRC,Portuguese Civilization,17.0,49.01,2.8829,Fall 2015
Liberal Arts,PRS,Persian,20.0,74.33,3.7165,Fall 2015
Liberal Arts,PSY,Psychology,3918.0,10966.61,2.799,Fall 2015
Liberal Arts,R S,Religious Studies,335.0,1135.1399999999999,3.3885,Fall 2015
Liberal Arts,REE,"Russian, East European, And Eurasian Studies",218.0,653.09,2.9958,Fall 2015
Liberal Arts,RHE,Rhetoric And Writing,1240.0,4017.26,3.2397,Fall 2015
Liberal Arts,RUS,Russian,103.0,320.68,3.1134,Fall 2015
Liberal Arts,S S,Social Science,26.0,99.35,3.8212,Fall 2015
Liberal Arts,SAN,Sanskrit,6.0,23.34,3.89,Fall 2015
Liberal Arts,SOC,Sociology,2574.0,7543.9,2.9308,Fall 2015
Liberal Arts,SPN,Spanish,1774.0,5535.37,3.1203,Fall 2015
Liberal Arts,SWE,Swedish,23.0,71.0,3.087,Fall 2015
Liberal Arts,T C,Tutorial Course,265.0,983.09,3.7098,Fall 2015
Liberal Arts,TAM,Tamil,12.0,43.33,3.6108,Fall 2015
Liberal Arts,TUR,Turkish,10.0,32.68,3.268,Fall 2015
Liberal Arts,URB,Urban Studies,58.0,201.66,3.4769,Fall 2015
Liberal Arts,URD,Urdu,22.0,72.33,3.2877,Fall 2015
Liberal Arts,UTL,UTeach-Liberal Arts,116.0,414.4,3.5724,Fall 2015
Liberal Arts,WGS,Women's And Gender Studies,106.0,328.38,3.0979,Fall 2015
Natural Sciences,ACF,Actuarial Foundations,121.0,298.7,2.4686,Fall 2015
Natural Sciences,AST,Astronomy,1972.0,5481.83,2.7798,Fall 2015
Natural Sciences,BCH,Biochemistry,1339.0,4121.12,3.0778,Fall 2015
Natural Sciences,BIO,Biology,9233.0,25420.67,2.7532,Fall 2015
Natural Sciences,C S,Computer Science,4653.0,13570.06,2.9164,Fall 2015
Natural Sciences,CH,Chemistry,9409.0,25965.49,2.7596,Fall 2015
Natural Sciences,HDF,Human Development And Family Sciences,1700.0,5362.84,3.1546,Fall 2015
Natural Sciences,M,Mathematics,10858.0,27401.72,2.5236,Fall 2015
Natural Sciences,MNS,Marine Science,122.0,404.77,3.3178,Fall 2015
Natural Sciences,MOL,Molecular Biology,49.0,164.68,3.3608,Fall 2015
Natural Sciences,NEU,Neuroscience,575.0,1676.81,2.9162,Fall 2015
Natural Sciences,NSC,Natural Sciences,499.0,1731.83,3.4706,Fall 2015
Natural Sciences,NTR,Nutrition,1958.0,6244.31,3.1891,Fall 2015
Natural Sciences,P S,Physical Science,534.0,1773.07,3.3204,Fall 2015
Natural Sciences,PBH,Public Health,315.0,894.08,2.8383,Fall 2015
Natural Sciences,PHY,Physics,4756.0,13259.4,2.7879,Fall 2015
Natural Sciences,SDS,Statistics And Data Sciences,2800.0,8419.22,3.0069,Fall 2015
Natural Sciences,TXA,Textiles And Apparel,810.0,2617.11,3.231,Fall 2015
Natural Sciences,UTS,UTeach-Natural Sciences,106.0,389.65999999999997,3.676,Fall 2015
Nursing,N,Nursing,1438.0,5115.35,3.5573,Fall 2015
Other,CSD,Communication Sciences And Disorders,1138.0,3974.33,3.4924,Fall 2015
Other,CSE,"Computational Science, Engineering, And Mathematics",128.0,435.74,3.4042,Fall 2015
Other,EDA,EDUCATIONAL ADMINISTRATION,269.0,994.8100000000001,3.6982,Fall 2015
Other,EER,Energy And Earth Resources,58.0,166.38,2.8686,Fall 2015
Other,ENM,Engineering Management,142.0,518.02,3.648,Fall 2015
Other,GRG,Geography,1508.0,4371.66,2.899,Fall 2015
Other,LAW,Law,3416.0,11199.19,3.2785,Fall 2015
Other,MDV,Medieval Studies,11.0,42.67,3.8791,Fall 2015
Other,PGS,Pharmacy Graduate Studies,14.0,53.67,3.8336,Fall 2015
Other,PHR,Pharmacy,2003.0,6889.35,3.4395,Fall 2015
Other,STC,Science And Technology Commercialization,320.0,1170.47,3.6577,Fall 2015
Social Work,S W,Social Work,1547.0,5598.31,3.6188,Fall 2015
Undergraduate Studies,BDP,Bridging Disciplines,128.0,471.34,3.6823,Fall 2015
Undergraduate Studies,UGS,Undergraduate Studies,6790.0,23669.92,3.486,Fall 2015
Architecture,ARC,Architecture,59.0,205.37,3.4808,Summer 2015
Architecture,CRP,Community And Regional Planning,15.0,51.67,3.4447,Summer 2015
Architecture,LAR,Landscape Architecture,9.0,32.34,3.5933,Summer 2015
Business,ACC,Accounting,711.0,2313.82,3.2543,Summer 2015
Business,B A,Business Administration,1063.0,3814.15,3.5881,Summer 2015
Business,BGS,"Business, Government, And Society",79.0,282.68,3.5782,Summer 2015
Business,FIN,Finance,550.0,1796.45,3.2663,Summer 2015
Business,I B,International Business,9.0,33.010000000000005,3.6678,Summer 2015
Business,LEB,Legal Environment Of Business,572.0,1995.1299999999999,3.488,Summer 2015
Business,MAN,Management,704.0,2281.83,3.2412,Summer 2015
Business,MIS,Management Information Systems,243.0,777.42,3.1993,Summer 2015
Business,MKT,Marketing,257.0,768.24,2.9893,Summer 2015
Business,O M,Operations Management,85.0,284.38,3.3456,Summer 2015
Business,STA,Statistics,127.0,418.06,3.2918,Summer 2015
Communication,ADV,Advertising,336.0,1026.07,3.0538,Summer 2015
Communication,CMS,Communication Studies,210.0,525.29,2.5014,Summer 2015
Communication,J,Journalism,74.0,267.67,3.6172,Summer 2015
Communication,P R,Public Relations,91.0,316.39,3.4768,Summer 2015
Communication,RTF,Radio-Television-Film,196.0,673.04,3.4339,Summer 2015
Education,ALD,Applied Learning And Development,139.0,493.35,3.5493,Summer 2015
Education,EDC,Curriculum And Instruction,88.0,318.7,3.6216,Summer 2015
Education,EDP,Educational Psychology,297.0,898.05,3.0237,Summer 2015
Education,HED,Health Education,60.0,200.98999999999998,3.3498,Summer 2015
Education,KIN,Kinesiology,430.0,1337.95,3.1115,Summer 2015
Education,PED,Physical Education,41.0,138.34,3.3741,Summer 2015
Education,SED,Special Education,29.0,112.35000000000001,3.8741,Summer 2015
Education,STM,"Science, Technology, Engineering, And Mathematics Education",17.0,60.0,3.5294,Summer 2015
Engineering,ARE,Architectural Engineering,15.0,49.34,3.2893,Summer 2015
Engineering,BME,Biomedical Engineering,68.0,243.74,3.5844,Summer 2015
Engineering,C E,Civil Engineering,54.0,164.38,3.0441,Summer 2015
Engineering,CHE,Chemical Engineering,77.0,196.36,2.5501,Summer 2015
Engineering,E E,Electrical Engineering,166.0,444.39,2.677,Summer 2015
Engineering,E M,Engineering Mechanics,54.0,117.02,2.167,Summer 2015
Engineering,G E,General Engineering,38.0,128.0,3.3684,Summer 2015
Engineering,M E,Mechanical Engineering,242.0,793.4,3.2785,Summer 2015
Engineering,PGE,Petroleum And Geosystems Engineering,15.0,46.99,3.1327,Summer 2015
Fine Arts,ARH,Art History,49.0,152.02,3.1024,Summer 2015
Fine Arts,MUS,Music,100.0,343.03999999999996,3.4304,Summer 2015
Geoscience,GEO,Geological Sciences,164.0,492.78,3.0048,Summer 2015
Information,INF,Information Studies,87.0,270.01,3.1036,Summer 2015
LBJ Public Affairs,P A,Public Affairs,183.0,660.11,3.6072,Summer 2015
Liberal Arts,AMS,American Studies,53.0,148.65,2.8047,Summer 2015
Liberal Arts,ANT,Anthropology,194.0,595.39,3.069,Summer 2015
Liberal Arts,ASL,American Sign Language,59.0,207.01,3.5086,Summer 2015
Liberal Arts,C C,Classical Civilization,122.0,339.7,2.7844,Summer 2015
Liberal Arts,CRW,Creative Writing,50.0,175.71,3.5142,Summer 2015
Liberal Arts,E,English,692.0,2150.24,3.1073,Summer 2015
Liberal Arts,ECO,Economics,733.0,1991.29,2.7166,Summer 2015
Liberal Arts,F C,French Civilization,32.0,121.69,3.8028,Summer 2015
Liberal Arts,FR,French,93.0,272.02,2.9249,Summer 2015
Liberal Arts,GER,German,40.0,127.3,3.1825,Summer 2015
Liberal Arts,GK,Greek,38.0,102.0,2.6842,Summer 2015
Liberal Arts,GOV,Government,809.0,2241.49,2.7707,Summer 2015
Liberal Arts,HDO,Human Dimensions Of Organizations,45.0,167.7,3.7267,Summer 2015
Liberal Arts,HIS,History,417.0,1225.75,2.9394,Summer 2015
Liberal Arts,IRG,International Relations And Global Studies,17.0,58.67,3.4512,Summer 2015
Liberal Arts,ITC,Italian Civilization,24.0,78.66,3.2775,Summer 2015
Liberal Arts,ITL,Italian,45.0,150.68,3.3484,Summer 2015
Liberal Arts,JPN,Japanese,52.0,174.99,3.3652,Summer 2015
Liberal Arts,KOR,Korean,34.0,126.67,3.7256,Summer 2015
Liberal Arts,LAS,Latin American Studies,14.0,50.34,3.5957,Summer 2015
Liberal Arts,LIN,Linguistics,37.0,105.0,2.8378,Summer 2015
Liberal Arts,PHL,Philosophy,125.0,367.37,2.939,Summer 2015
Liberal Arts,PSY,Psychology,510.0,1629.46,3.195,Summer 2015
Liberal Arts,R S,Religious Studies,19.0,65.01,3.4216,Summer 2015
Liberal Arts,RHE,Rhetoric And Writing,323.0,1035.51,3.2059,Summer 2015
Liberal Arts,SOC,Sociology,264.0,738.38,2.7969,Summer 2015
Liberal Arts,SPN,Spanish,320.0,1004.78,3.1399,Summer 2015
Liberal Arts,UTL,UTeach-Liberal Arts,10.0,39.01,3.901,Summer 2015
Liberal Arts,WGS,Women's And Gender Studies,13.0,26.0,2.0,Summer 2015
Natural Sciences,BCH,Biochemistry,125.0,418.07,3.3446,Summer 2015
Natural Sciences,BIO,Biology,916.0,2496.52,2.7255,Summer 2015
Natural Sciences,C S,Computer Science,417.0,1103.09,2.6453,Summer 2015
Natural Sciences,CH,Chemistry,963.0,2556.48,2.6547,Summer 2015
Natural Sciences,HDF,Human Development And Family Sciences,74.0,250.35,3.3831,Summer 2015
Natural Sciences,M,Mathematics,654.0,1681.31,2.5708,Summer 2015
Natural Sciences,NSC,Natural Sciences,15.0,52.35,3.49,Summer 2015
Natural Sciences,NTR,Nutrition,93.0,281.65,3.0285,Summer 2015
Natural Sciences,P S,Physical Science,85.0,272.34,3.204,Summer 2015
Natural Sciences,PHY,Physics,472.0,1298.79,2.7517,Summer 2015
Natural Sciences,SDS,Statistics And Data Sciences,250.0,783.36,3.1334,Summer 2015
Natural Sciences,TXA,Textiles And Apparel,15.0,55.67,3.7113,Summer 2015
Nursing,N,Nursing,265.0,991.0,3.7396,Summer 2015
Other,CSD,Communication Sciences And Disorders,83.0,282.03,3.398,Summer 2015
Other,EDA,EDUCATIONAL ADMINISTRATION,46.0,171.01,3.7176,Summer 2015
Other,GRG,Geography,79.0,230.72,2.9205,Summer 2015
Other,LAW,Law,15.0,39.0,2.6,Summer 2015
Other,PGS,Pharmacy Graduate Studies,23.0,87.01,3.783,Summer 2015
Other,PHR,Pharmacy,153.0,518.7,3.3902,Summer 2015
Other,STC,Science And Technology Commercialization,249.0,815.08,3.2734,Summer 2015
Social Work,S W,Social Work,358.0,1300.22,3.6319,Summer 2015
Undergraduate Studies,UGS,Undergraduate Studies,218.0,786.11,3.606,Summer 2015
Architecture,ARC,Architecture,1279.0,4293.91,3.3572,Spring 2015
Architecture,ARI,Architectural Interior Design,44.0,152.67,3.4698,Spring 2015
Architecture,CRP,Community And Regional Planning,278.0,1035.59,3.7251,Spring 2015
Architecture,LAR,Landscape Architecture,65.0,216.35,3.3285,Spring 2015
Business,ACC,Accounting,4690.0,14926.65,3.1827,Spring 2015
Business,B A,Business Administration,2566.0,9110.34,3.5504,Spring 2015
Business,BGS,"Business, Government, And Society",373.0,1371.53,3.677,Spring 2015
Business,FIN,Finance,4138.0,13206.5,3.1915,Spring 2015
Business,I B,International Business,342.0,1000.4,2.9251,Spring 2015
Business,LEB,Legal Environment Of Business,1755.0,5514.73,3.1423,Spring 2015
Business,MAN,Management,3238.0,10956.5,3.3837,Spring 2015
Business,MIS,Management Information Systems,2354.0,7722.5199999999995,3.2806,Spring 2015
Business,MKT,Marketing,2303.0,7538.5,3.2733,Spring 2015
Business,O M,Operations Management,615.0,1971.63,3.2059,Spring 2015
Business,R E,Real Estate,253.0,875.37,3.46,Spring 2015
Business,R M,Risk Management,106.0,385.03,3.6324,Spring 2015
Business,STA,Statistics,1303.0,4234.88,3.2501,Spring 2015
Communication,ADV,Advertising,3663.0,12049.59,3.2895,Spring 2015
Communication,CMS,Communication Studies,2735.0,7912.94,2.8932,Spring 2015
Communication,COM,Communication,136.0,443.74,3.2628,Spring 2015
Communication,J,Journalism,966.0,3281.33,3.3968,Spring 2015
Communication,P R,Public Relations,908.0,2891.55,3.1845,Spring 2015
Communication,RTF,Radio-Television-Film,2447.0,8144.96,3.3285,Spring 2015
Education,ALD,Applied Learning And Development,1211.0,4328.32,3.5742,Spring 2015
Education,EDC,Curriculum And Instruction,749.0,2798.7,3.7366,Spring 2015
Education,EDP,Educational Psychology,2041.0,6284.17,3.079,Spring 2015
Education,HED,Health Education,604.0,1971.1,3.2634,Spring 2015
Education,KIN,Kinesiology,2032.0,6255.03,3.0783,Spring 2015
Education,PED,Physical Education,2423.0,7915.17,3.2667,Spring 2015
Education,SED,Special Education,229.0,870.43,3.801,Spring 2015
Education,STM,"Science, Technology, Engineering, And Mathematics Education",27.0,98.01,3.63,Spring 2015
Engineering,ARE,Architectural Engineering,372.0,1272.79,3.4215,Spring 2015
Engineering,ASE,Aerospace Engineering,1240.0,3660.71,2.9522,Spring 2015
Engineering,BME,Biomedical Engineering,993.0,3276.84,3.2999,Spring 2015
Engineering,C E,Civil Engineering,1541.0,5102.83,3.3114,Spring 2015
Engineering,CHE,Chemical Engineering,1471.0,4669.72,3.1745,Spring 2015
Engineering,E E,Electrical Engineering,3171.0,9486.94,2.9918,Spring 2015
Engineering,E M,Engineering Mechanics,770.0,2046.42,2.6577,Spring 2015
Engineering,E S,Engineering Studies,60.0,0.0,0.0,Spring 2015
Engineering,G E,General Engineering,110.0,360.0,3.2727,Spring 2015
Engineering,M E,Mechanical Engineering,3675.0,12011.68,3.2685,Spring 2015
Engineering,ORI,Operations Research And Industrial Engineering,66.0,222.33,3.3686,Spring 2015
Engineering,PGE,Petroleum And Geosystems Engineering,1449.0,4664.33,3.219,Spring 2015
Fine Arts,AED,Art Education,12.0,46.01,3.8342,Spring 2015
Fine Arts,ARH,Art History,1153.0,3454.45,2.9961,Spring 2015
Fine Arts,ART,Studio Art,469.0,1683.57,3.5897,Spring 2015
Fine Arts,DES,Design,137.0,474.71,3.465,Spring 2015
Fine Arts,ENS,Ensemble,341.0,1310.34,3.8426,Spring 2015
Fine Arts,F A,Fine Arts,217.0,720.07,3.3183,Spring 2015
Fine Arts,MBU,Music Business,16.0,52.68,3.2925,Spring 2015
Fine Arts,MUS,Music,1588.0,5274.36,3.3214,Spring 2015
Fine Arts,T D,Theatre And Dance,1726.0,6312.43,3.6573,Spring 2015
Fine Arts,VAS,Visual Art Studies,15.0,58.33,3.8887,Spring 2015
Geoscience,EVS,Environmental Science,57.0,181.69,3.1875,Spring 2015
Geoscience,GEO,Geological Sciences,1543.0,4456.94,2.8885,Spring 2015
Information,INF,Information Studies,1036.0,3274.98,3.1612,Spring 2015
LBJ Public Affairs,P A,Public Affairs,839.0,2928.14,3.49,Spring 2015
Liberal Arts,AAS,Asian American Studies,93.0,296.04,3.1832,Spring 2015
Liberal Arts,AFR,African And African Diaspora Studies,576.0,1697.29,2.9467,Spring 2015
Liberal Arts,AFS,Air Force Science,16.0,52.0,3.25,Spring 2015
Liberal Arts,AHC,Ancient History And Classical Civilization,29.0,66.34,2.2876,Spring 2015
Liberal Arts,AMS,American Studies,468.0,1302.15,2.7824,Spring 2015
Liberal Arts,ANS,Asian Studies,440.0,1416.48,3.2193,Spring 2015
Liberal Arts,ANT,Anthropology,1699.0,4950.74,2.9139,Spring 2015
Liberal Arts,ARA,Arabic,172.0,575.42,3.3455,Spring 2015
Liberal Arts,ASL,American Sign Language,126.0,431.74,3.4265,Spring 2015
Liberal Arts,C C,Classical Civilization,1720.0,4528.69,2.633,Spring 2015
Liberal Arts,CGS,Cognitive Science,27.0,69.0,2.5556,Spring 2015
Liberal Arts,CHI,Chinese,336.0,1079.15,3.2118,Spring 2015
